"https://www.wattpad.com/story/11822089-the-hobbit-and-lotr-oneshots","https://img.wattpad.com/cover/11822089-144-k339501.jpg","#36","The Hobbit and LOTR Oneshots :)","by Alissa","https://www.wattpad.com/user/AlissaDonkers","184K","4.4K","22","Oneshots from the Hobbit and Lord of the Rings. Enjoy!","bofur","https://www.wattpad.com/stories/bofur","thorin","https://www.wattpad.com/stories/thorin","lotr","https://www.wattpad.com/stories/lotr","+13 more","Completed"
"https://www.wattpad.com/story/282658426-red-haze-lotr","https://img.wattpad.com/cover/282658426-144-k69522.jpg","#37","Red Haze (LOTR)","by Maria555556","https://www.wattpad.com/user/Maria555556","61.2K","1.7K","25","María Stark,  niece of the famous Tony Stark, and her sister-in-all-but-blood, Natasha Romanoff, died during the war against Thanos and reunited in the afterlife only to...","aragorn","https://www.wattpad.com/stories/aragorn","lotr","https://www.wattpad.com/stories/lotr","legolasgreenleaf","https://www.wattpad.com/stories/legolasgreenleaf","+12 more","Completed"
"https://www.wattpad.com/story/10770302-calm-the-fire","https://img.wattpad.com/cover/10770302-144-k302105.jpg","#39","Calm The Fire","by 🌻I Drift; I Fall🌻","https://www.wattpad.com/user/Inconvenient_Ideal","314K","6.5K","50","It is a little known fact that Thorin had come to dislike the race of elves; but perhaps it hasn't always been this way, maybe, just maybe, once upon a time there wasn't...","elves","https://www.wattpad.com/stories/elves","rings","https://www.wattpad.com/stories/rings","oakenshield","https://www.wattpad.com/stories/oakenshield","+14 more","Completed"
"https://www.wattpad.com/story/65281327-daughter-of-mirkwood-lord-of-the-rings-haldir","https://img.wattpad.com/cover/65281327-144-k890823.jpg","#41","Daughter of Mirkwood [Lord of the...","by DarkLadyAthara","https://www.wattpad.com/user/DarkLadyAthara","113K","4.2K","23","*Complete*
  A Lord of the Rings FanFiction
A Daughters of Middle Earth Story
Formerly Titled ""Some Things are Meant to Endure""
  The only daughter of a King w...","haldirxoc","https://www.wattpad.com/stories/haldirxoc","lotr","https://www.wattpad.com/stories/lotr","celeborn","https://www.wattpad.com/stories/celeborn","+20 more","Completed"
"https://www.wattpad.com/story/22087409-from-wyoming-to-middle-earth","https://img.wattpad.com/cover/22087409-144-k483404.jpg","#43","From Wyoming, to Middle-earth","by lotr_love","https://www.wattpad.com/user/lotr_love","292K","10.2K","40","Nightmares haunt her nights and she has no idea why. 
She sees things in the shadows; sees ethereal beings; sees fate coming for her. Suddenly she is cast to another wor...","lotr","https://www.wattpad.com/stories/lotr","middleearth","https://www.wattpad.com/stories/middleearth","lordoftherings","https://www.wattpad.com/stories/lordoftherings","+14 more","Completed"
"https://www.wattpad.com/story/345870911-%E2%9C%8E%F0%9D%98%99%F0%9D%98%A2%F0%9D%98%AF%F0%9D%98%A5%F0%9D%98%B0%F0%9D%98%AE-%F0%9D%98%8A%F0%9D%98%A9%F0%9D%98%A2%F0%9D%98%B3%F0%9D%98%A2%F0%9D%98%A4%F0%9D%98%B5%F0%9D%98%A6%F0%9D%98%B3%F0%9D%98%B4-%F0%9D%98%B9-%F0%9D%98%99%F0%9D%98%A6%F0%9D%98%A2%F0%9D%98%A5%F0%9D%98%A6%F0%9D%98%B3-%F0%9D%98%96%F0%9D%98%AF%F0%9D%98%A6%F0%9D%98%B4%F0%9D%98%A9%F0%9D%98%B0%F0%9D%98%B5%F0%9D%98%B4-%F0%9D%98%99%F0%9D%98%A6%F0%9D%98%B1%F0%9D%98%B0%F0%9D%98%B4%F0%9D%98%B5","https://img.wattpad.com/cover/345870911-144-k649980.jpg","#46","✎𝘙𝘢𝘯𝘥𝘰𝘮 𝘊𝘩𝘢𝘳𝘢𝘤𝘵𝘦𝘳𝘴...","by 𓆩𝙿𝚜𝚢𝚌𝚑𝚘𓆪","https://www.wattpad.com/user/psychxbby","63.1K","1.2K","163","╰┈─➤Oneshots of various characters from multiple fandoms with the reader
This is a repost of my old oneshots that I have access to due to a friend on here who took scree...","malereader","https://www.wattpad.com/stories/malereader","harrypotter","https://www.wattpad.com/stories/harrypotter","lotr","https://www.wattpad.com/stories/lotr","+22 more","Completed"
"https://www.wattpad.com/story/125780505-blue-swords-legolas","https://img.wattpad.com/cover/125780505-144-k759486.jpg","#48","Blue swords|| Legolas","by Fray","https://www.wattpad.com/user/Frayed-Apart","511K","20.2K","38","""What are you?""
""Your lover my prince"".
Legolas x male oc
Book 1 in the 'Luin the Blue' trilogy.","bilbobaggins","https://www.wattpad.com/stories/bilbobaggins","legolas","https://www.wattpad.com/stories/legolas","wattys2020","https://www.wattpad.com/stories/wattys2020","+13 more","Completed"
"https://www.wattpad.com/story/182351353-lotr-hobbit-pics-%2B-gifs","https://img.wattpad.com/cover/182351353-144-k368991.jpg","#49","LOTR/ HOBBIT Pics + GIFS","by SuperDucktron","https://www.wattpad.com/user/hobbitfalls","49.4K","1.4K","200","Basically pics and gifs relating to The Hobbit and LOTR","hobbit","https://www.wattpad.com/stories/hobbit","lotr","https://www.wattpad.com/stories/lotr","pictures","https://www.wattpad.com/stories/pictures","","Completed"
"https://www.wattpad.com/story/64299713-an-even-fifteen-fili-x-reader","https://img.wattpad.com/cover/64299713-144-k687831.jpg","#50","An Even Fifteen (Fili x reader)","by rachelanne017","https://www.wattpad.com/user/rachelanne017","305K","12.6K","50","You have grown up under the care of Radagast the Brown, and on an errand to King Thranduil of Mirkwood you encounter Thorin Oakenshield's Company, though you do not know...","reader","https://www.wattpad.com/stories/reader","fili","https://www.wattpad.com/stories/fili","filixreader","https://www.wattpad.com/stories/filixreader","+17 more","Completed"
"https://www.wattpad.com/story/71490806-gleina-na-agar-lotr-story-reader","https://img.wattpad.com/cover/71490806-144-k513774.jpg","#51","Gleina na Agar: LOTR story (Reader)","by Aranel-en-aino","https://www.wattpad.com/user/Aranel-en-aino","138K","4K","33","You are sucked into the Realm of Middle Earth accidentally, and are bound to the ring! If you don't find a way to unbind yourself from it, you will perish within the fir...","lotr","https://www.wattpad.com/stories/lotr","baggins","https://www.wattpad.com/stories/baggins","bound","https://www.wattpad.com/stories/bound","+14 more","Completed"
"https://www.wattpad.com/story/208025691-treasured-love-thorin-oakenshield","https://img.wattpad.com/cover/208025691-144-k403722.jpg","#52","Treasured Love | Thorin Oakenshiel...","by CrystalFox","https://www.wattpad.com/user/_CrystalFox_","83.7K","1.9K","30","One fateful day, Keena Gredan never would have thought to meet 13 dwarves and a Grey Wizard in her hobbit hole where she lives with Bilbo Baggins. They had hoped her cou...","dwalin","https://www.wattpad.com/stories/dwalin","thorin","https://www.wattpad.com/stories/thorin","romance","https://www.wattpad.com/stories/romance","+22 more","Completed"
"https://www.wattpad.com/story/122490708-fate-a-legolas-x-reader-story-complete","https://img.wattpad.com/cover/122490708-144-k20057.jpg","#53","Fate: A Legolas X Reader Story (Co...","by :)","https://www.wattpad.com/user/morganmacaroni","270K","7.8K","31","You are living the good life as a she-elf in Rivendell when Aragorn comes to visit. You assume it's to visit Arwen, your older sister. But then your father notifies you...","imagines","https://www.wattpad.com/stories/imagines","legolasxreaders","https://www.wattpad.com/stories/legolasxreaders","she-elf","https://www.wattpad.com/stories/she-elf","+22 more","Completed"
"https://www.wattpad.com/story/219732716-legolas-x-reader-part-2","https://img.wattpad.com/cover/219732716-144-k760971.jpg","#54","Legolas x reader part 2","by Sam Hawthorn","https://www.wattpad.com/user/Fangirlandiknowit","144K","3.5K","75","This is a carry on story from my Legolas x reader. It is based in the LoTR timeline and I will try and stick to the storyline where I can, but I have changed it in some...","legolasfanfiction","https://www.wattpad.com/stories/legolasfanfiction","legolasxreader","https://www.wattpad.com/stories/legolasxreader","legolas","https://www.wattpad.com/stories/legolas","+5 more","Completed"
"https://www.wattpad.com/story/242382600-another-love","https://img.wattpad.com/cover/242382600-144-k342898.jpg","#55","Another Love","by X X Lily Flower X X","https://www.wattpad.com/user/XXLilyFlower112XX","71.9K","3K","32","PREVIOUSLY 'Pulchritudinous'
""So, you're the legendary wandering wizard? I must say, I'm a little disappointed.""
""Well, that's nice. I wasn't really tryin...","gimli","https://www.wattpad.com/stories/gimli","legolas","https://www.wattpad.com/stories/legolas","bardthebowman","https://www.wattpad.com/stories/bardthebowman","+21 more","Completed"
"https://www.wattpad.com/story/304140877-%F0%9D%91%87%F0%9D%91%8E%F0%9D%91%9B%F0%9D%91%94%F0%9D%91%99%F0%9D%91%92%F0%9D%91%91-%EF%BC%8F-%F0%9D%90%BF%F0%9D%91%92%F0%9D%91%94%F0%9D%91%9C%F0%9D%91%99%F0%9D%91%8E%F0%9D%91%A0-%F0%9D%90%BA%F0%9D%91%9F%F0%9D%91%92%F0%9D%91%92%F0%9D%91%9B%F0%9D%91%99%F0%9D%91%92%F0%9D%91%8E%F0%9D%91%93-1","https://img.wattpad.com/cover/304140877-144-k824296.jpg","#56","𝑇𝑎𝑛𝑔𝑙𝑒𝑑 ／ 𝐿𝑒𝑔𝑜𝑙𝑎𝑠 𝐺...","by ihateson1c","https://www.wattpad.com/user/ihateson1c","16K","318","25","Y/N Y/L/N  is an 19 year old outgoing , funny , smart , pretty girl. She of course loves the lord of the rings and the hobbit movies and books thanks to her dad.Most peo...","dwarves","https://www.wattpad.com/stories/dwarves","aragorn","https://www.wattpad.com/stories/aragorn","gandalf","https://www.wattpad.com/stories/gandalf","+15 more","Completed"
